"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL197283";"";"None";"368.91";"0";"4.91";"15";"Cc1ccc(CN2CCC(Nc3[nH]nc4ccc(Cl)cc34)CC2)cc1C";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"18.97";"0.37";"2.09";"15.93";"0";"CHEMBL860146";"Binding affinity to human MCHr1 from neuronal IMR32 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141935";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307656";"";"";""
"CHEMBL218186";"";"None";"465.97";"0";"4.18";"56";"CN(C)c1nc2ccc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cc2n1CCO";"IC50";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871566";"Antagonist activity against MCH1R expressed in CHO cells assessed as inhibition of MCH-induced EC80 thrombin response by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146879";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL386188";"";"None";"392.87";"0";"4.95";"30";"Cc1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2[nH]1";"IC50";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871566";"Antagonist activity against MCH1R expressed in CHO cells assessed as inhibition of MCH-induced EC80 thrombin response by luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146879";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL365443";"";"None";"454.64";"0";"3.93";"27";"Cc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N(C)[C@@H]4CCN(C)C4)C3)s2)c(C)c1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.75";"0.36";"4.59";"18.10";"0";"CHEMBL829988";"Binding affinity towards the human MCH-R1 receptor by displacing [125I]Tyr13]-MCH radioligand in HEK293 cells, Data is average of 3 or more independent measurements";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140258";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";"";"";""
"CHEMBL1999262";"";"None";"438.29";"1";"5.55";"SID125311285";"N#CC(c1ccc(F)cc1Cl)c1c(Cl)cnn(Cc2cccc3ccccc23)c1=O";"IC50";"";"1710.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963871";"PUBCHEM_BIOASSAY: Late-stage fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1) Set 6. (Class of assay: confirmatory) ";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2000276";"";"None";"474.36";"1";"5.26";"SID125311291";"CCOc1ccc(C(C#N)c2c(Br)cnn(Cc3cccc4ccccc34)c2=O)cc1";"IC50";"";"400.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963871";"PUBCHEM_BIOASSAY: Late-stage fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1) Set 6. (Class of assay: confirmatory) ";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL2003269";"";"None";"365.44";"0";"4.41";"SID125258641";"Cc1cnn(Cc2cccc3ccccc23)c(=O)c1C(C#N)c1ccccc1";"IC50";"";"6590.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1963871";"PUBCHEM_BIOASSAY: Late-stage fluorescence-based counterscreen for antagonists of the G-protein coupled receptor 7 (GPR7): cell-based dose response assay to identify antagonists of the melanin-concentrating hormone receptor 1 (MCHR1) Set 6. (Class of assay: confirmatory) ";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL424865";"";"None";"436.90";"0";"4.27";"3k";"N#Cc1c(O)nc2ccc(Cl)cc2c1NC1CCN(Cc2ccc3c(c2)OCO3)CC1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865034";"Inhibition of MCH-mediated calcium release in whole IMR32 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147687";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307656";"";"";""
"CHEMBL214585";"";"None";"450.47";"0";"3.54";"12";"O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"18.43";"0.34";"4.76";"10.25";"0";"CHEMBL854909";"Displacement of 125I-MCH from MCH-R1 expressed in IMR-32 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"IMR-32";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137584";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307656";"";"";""
"CHEMBL215273";"";"None";"578.75";"1";"4.36";"30";"CN1CCN(CCCN(c2nc3cc(F)c(F)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(CN5CC[C@H](O)C5)c4)C[C@@H]3C2)CC1";"Ki";"'='";"441.0";"nM";"6.36";"";"";"UO_0000065";"10.98";"0.21";"2.00";"10.27";"0";"CHEMBL856550";"Binding activity against human MCH-R1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137267";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL383901";"";"None";"523.51";"2";"5.31";"19";"CN1CCN(CCCN(c2nc3cc(Cl)c(Cl)cc3[nH]2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)C[C@H]23)CC1";"Kb";"'='";"20.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL856551";"Inhibition of MCH-mediated calcium influx into CHO cells expressing human MCH-R1by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137267";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL380036";"";"None";"460.50";"0";"3.67";"7a";"CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](N)C2)C1";"Ki";"'='";"51.29";"nM";"7.29";"";"";"UO_0000065";"15.83";"0.30";"3.62";"10.43";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL385363";"";"None";"556.67";"2";"5.88";"8b";"CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCC3CCCCC3)C2)C1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"14.23";"0.27";"2.04";"14.17";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL377208";"";"None";"570.58";"2";"5.65";"8l";"CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@@H](NCCCC(F)(F)F)C2)C1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"13.66";"0.27";"2.15";"13.95";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL377814";"";"None";"542.65";"2";"5.44";"9f";"CN(CC1CCC1)[C@@H]1CCN(C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)C2)C1";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"13.59";"0.26";"1.94";"15.66";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL385959";"";"None";"570.70";"2";"6.22";"9h";"CC1CCC(N(C)[C@@H]2CCN(C(=O)N3CC[C@H](N(C)C(=O)c4ccc(-c5ccc(C(F)(F)F)cc5)cc4)C3)C2)CC1";"Ki";"'='";"28.84";"nM";"7.54";"";"";"UO_0000065";"13.21";"0.25";"1.32";"16.01";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL385959";"";"None";"570.70";"2";"6.22";"9h";"CC1CCC(N(C)[C@@H]2CCN(C(=O)N3CC[C@H](N(C)C(=O)c4ccc(-c5ccc(C(F)(F)F)cc5)cc4)C3)C2)CC1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"13.21";"0.25";"1.32";"16.00";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL214103";"";"None";"655.21";"2";"7.67";"10";"CN(CCC(C)(C)c1ccc(Cl)cc1)[C@@H]1CCN(C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)C2)C1";"Ki";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"11.99";"0.23";"0.18";"16.67";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL212715";"";"None";"528.67";"2";"5.06";"16f";"CN(C(=O)c1ccc(-c2ccc(F)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCCc3ccccc3)C2)C1";"Ki";"'='";"18.62";"nM";"7.73";"";"";"UO_0000065";"14.62";"0.27";"2.67";"13.83";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL217528";"";"None";"545.13";"2";"5.57";"16g";"CN(C(=O)c1ccc(-c2ccc(Cl)cc2)cc1)[C@H]1CCN(C(=O)N2CC[C@H](NCCCc3ccccc3)C2)C1";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"15.08";"0.29";"2.65";"14.71";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL211934";"";"None";"541.70";"1";"4.32";"16o";"COc1cncc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@H](NCCCc5ccccc5)C4)C3)cc2)c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.08";"0.20";"1.68";"7.69";"0";"CHEMBL869867";"Displacement of [125I-Tyr13]MCH from human MCHR1 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149519";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307715";"";"";""
"CHEMBL241375";"";"None";"431.56";"1";"5.26";"1a";"Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccc(F)cc4)cc3)CC2)cc1";"pKb";"'='";"6.705";"";"";"";"";"";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL393078";"";"None";"413.57";"1";"5.13";"1e";"Cc1ccc(CN2CCC(NC(=O)NCc3ccc(-c4ccccc4)cc3)CC2)cc1";"pKb";"'='";"5.975";"";"";"";"";"";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL239905";"";"None";"513.73";"2";"6.89";"2b";"COc1ccc(-c2ccc(CN(CCC3CCN(Cc4ccc(C)cc4)CC3)C(=O)NC(C)C)cc2)cc1";"Kb";"'='";"467.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL240126";"";"None";"573.75";"2";"6.96";"2f";"CC(=O)OCC(C)(C)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(F)cc2)cc1";"Kb";"'='";"409.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886073";"Antagonist activity at human MCH1 receptor expressed in HEK cells after 45 mins by [35S]GTP-gamma-S binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL240341";"";"None";"555.76";"2";"6.82";"2j";"CC(=O)OCC(C)(C)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2)cc1";"Ki";"'='";"947.0";"nM";"6.02";"";"";"UO_0000065";"10.84";"0.20";"-0.80";"9.73";"0";"CHEMBL886074";"Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL240912";"";"None";"627.83";"2";"6.75";"2o";"CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2)cc1";"Ki";"'='";"389.05";"nM";"6.41";"";"";"UO_0000065";"10.21";"0.19";"-0.34";"7.27";"0";"CHEMBL886074";"Displacement of [3H]SNAP from human MCH1 receptor expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL239468";"";"None";"561.74";"2";"5.75";"2v";"CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(F)cc2)cc1";"Imax";"'='";"111.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL886075";"Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL240912";"";"None";"627.83";"2";"6.75";"2o";"CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2)cc1";"Imax";"'='";"114.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL886075";"Antagonist activity at human MCH1 receptor expressed in HEK cells assessed as inhibition of agonist induced maximal current response";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139918";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307715";"";"";""
"CHEMBL538652";"";"None";"450.63";"0";"3.78";"1l";"N#Cc1cccc([C@]23CC[C@@H](N(CCN4CC[C@@H](O)C4)C(=O)NC4CCCCC4)CC2C3)c1";"Ki";"'='";"2213.0";"nM";"5.66";"";"";"UO_0000065";"12.55";"0.23";"1.88";"7.10";"0";"CHEMBL906590";"Displacement of [125I]MCH from MCHR1 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143739";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";""
"CHEMBL389483";"";"None";"474.61";"0";"3.98";"1e";"COc1cccc(NC(=O)N(CCN2CC[C@@H](O)C2)[C@@H]2CC[C@]3(c4cccc(C#N)c4)CC3C2)c1";"Ki";"'='";"373.0";"nM";"6.43";"";"";"UO_0000065";"13.54";"0.25";"2.45";"7.24";"0";"CHEMBL906590";"Displacement of [125I]MCH from MCHR1 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143739";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";""
"CHEMBL229983";"";"None";"462.57";"0";"4.11";"1d";"N#Cc1cccc([C@]23CC[C@@H](N(CCN4CC[C@@H](O)C4)C(=O)Nc4cccc(F)c4)CC2C3)c1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"16.64";"0.31";"3.59";"9.67";"0";"CHEMBL906590";"Displacement of [125I]MCH from MCHR1 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143739";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";""
"CHEMBL229715";"";"None";"511.09";"2";"6.81";"6a";"CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1)C(C)C";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"16.24";"0.31";"1.49";"13.98";"0";"CHEMBL906590";"Displacement of [125I]MCH from MCHR1 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143739";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";""
"CHEMBL425664";"";"None";"499.03";"1";"5.01";"5j";"CCN(CCO)CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(C#N)c3)CC2C1";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"15.95";"0.31";"2.95";"10.00";"0";"CHEMBL906590";"Displacement of [125I]MCH from MCHR1 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143739";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";""
"CHEMBL229931";"";"None";"516.10";"2";"6.43";"8f";"CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)[C@@H]1CC[C@]2(c3cccc(CO)c3)CC2C1)C(C)C";"Ki";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"14.18";"0.28";"0.89";"13.11";"0";"CHEMBL906590";"Displacement of [125I]MCH from MCHR1 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143739";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";"";"";""
"CHEMBL189029";"";"None";"495.41";"1";"5.64";"30";"N#Cc1cccc(-c2ccc(N(CCN3CC[C@@H](O)C3)C(=O)Nc3cc(Cl)cc(Cl)c3)cc2)c1";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"16.06";"0.32";"2.32";"10.00";"0";"CHEMBL828790";"Inhibition of human melanin concentrating hormone receptor 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140323";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL371809";"";"None";"494.64";"1";"6.68";"14";"COc1ccc(NC(=O)N(c2ccc(-c3cccc(C#N)c3)cc2)C2CCN(C3CCCC3)CC2)cc1";"Ki";"'='";"139.0";"nM";"6.86";"";"";"UO_0000065";"13.86";"0.25";"0.18";"10.00";"0";"CHEMBL828790";"Inhibition of human melanin concentrating hormone receptor 1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL344";"Melanin-concentrating hormone receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140323";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
